date,cash,transaction_cost,market_value,total_value,position_pnl,trading_pnl,daily_pnl,margin
2015-12-31,19110585.083,0.0,20123520.0,20116761.083,45120.0,0.0,45120.0,1006176.0
2016-01-04,19035573.083,0.0,20044560.0,20037801.083,-78960.0,0.0,-78960.0,1002228.0
2016-01-05,19164165.083,0.0,20179920.0,20173161.083,135360.0,0.0,135360.0,1008996.0
2016-01-06,19014141.083,0.0,20022000.0,20015241.083,-157920.0,0.0,-157920.0,1001100.0
2016-01-07,18992709.083,0.0,19999440.0,19992681.083,-22560.0,0.0,-22560.0,999972.0
2016-01-08,18842685.083,0.0,19841520.0,19834761.083,-157920.0,0.0,-157920.0,992076.0
2016-01-11,18831969.083,0.0,19830240.0,19823481.083,-11280.0,0.0,-11280.0,991512.0
2016-01-12,18636927.722,3924.974,-19621070.0,19617981.222,-191760.0,-9814.888,-205499.861,981053.5
2016-01-13,18648761.222,0.0,-19609800.0,19629251.222,11270.0,0.0,11270.0,980490.0
2016-01-14,19419456.296,1981.761,0.0,19419456.296,-202860.0,-4953.165,-209794.926,0.0
2016-01-15,19419456.296,0.0,0.0,19419456.296,0.0,0.0,0.0,0.0
2016-01-18,18442527.852,1940.759,19402740.0,19412664.852,0.0,-4850.685,-6791.444,970137.0
2016-01-19,18563595.852,0.0,19530180.0,19540104.852,127440.0,0.0,127440.0,976509.0
2016-01-20,19310327.829,1930.233,0.0,19310327.829,-223020.0,-4826.79,-229777.023,0.0
2016-01-21,19310327.829,0.0,0.0,19310327.829,0.0,0.0,0.0,0.0
2016-01-22,18338291.897,1931.04,19305570.0,19303570.397,0.0,-4826.393,-6757.432,965278.5
2016-01-25,18509320.397,0.0,19485600.0,19483600.397,180030.0,0.0,180030.0,974280.0
2016-01-26,18559622.897,0.0,19538550.0,19536550.397,52950.0,0.0,52950.0,976927.5
2016-01-27,18740711.897,0.0,19729170.0,19727170.397,190620.0,0.0,190620.0,986458.5
2016-01-28,19212123.58,1921.604,0.0,19212123.58,-508320.0,-4805.212,-515046.817,0.0
2016-01-29,19212123.58,0.0,0.0,19212123.58,0.0,0.0,0.0,0.0
2016-02-01,18244968.075,1921.344,19208640.0,19205400.075,0.0,-4802.16,-6723.504,960432.0
2016-02-02,18204840.075,0.0,19166400.0,19163160.075,-42240.0,0.0,-42240.0,958320.0
2016-02-03,18315192.075,0.0,19282560.0,19279320.075,116160.0,0.0,116160.0,964128.0
2016-02-04,18565992.075,0.0,19546560.0,19543320.075,264000.0,0.0,264000.0,977328.0
2016-02-05,18485736.075,0.0,19462080.0,19458840.075,-84480.0,0.0,-84480.0,973104.0
2016-02-15,18776664.075,0.0,19768320.0,19765080.075,306240.0,0.0,306240.0,988416.0
2016-02-16,18706440.075,0.0,19694400.0,19691160.075,-73920.0,0.0,-73920.0,984720.0
2016-02-17,18666312.075,0.0,19652160.0,19648920.075,-42240.0,0.0,-42240.0,982608.0
2016-02-18,18756600.075,0.0,19747200.0,19743960.075,95040.0,0.0,95040.0,987360.0
2016-02-19,19027464.075,0.0,20032320.0,20029080.075,285120.0,0.0,285120.0,1001616.0
2016-02-22,19679544.075,0.0,20718720.0,20715480.075,686400.0,0.0,686400.0,1035936.0
2016-02-23,20328202.088,2033.348,0.0,20328202.088,-380160.0,-5084.64,-387277.988,0.0
2016-02-24,20328202.088,0.0,0.0,20328202.088,0.0,0.0,0.0,0.0
2016-02-25,19305033.188,2032.62,20321120.0,20321089.188,0.0,-5080.28,-7112.9,1016056.0
2016-02-26,19244955.188,0.0,20257880.0,20257849.188,-63240.0,0.0,-63240.0,1012894.0
2016-02-29,19715566.188,0.0,20753260.0,20753229.188,495380.0,0.0,495380.0,1037663.0
2016-03-01,19965891.188,0.0,21016760.0,21016729.188,263500.0,0.0,263500.0,1050838.0
2016-03-02,19955878.188,0.0,21006220.0,21006189.188,-10540.0,0.0,-10540.0,1050311.0
2016-03-03,19765631.188,0.0,20805960.0,20805929.188,-200260.0,0.0,-200260.0,1040298.0
2016-03-04,19895800.188,0.0,20942980.0,20942949.188,137020.0,0.0,137020.0,1047149.0
2016-03-07,20756918.188,0.0,21849420.0,21849389.188,906440.0,0.0,906440.0,1092471.0
2016-03-08,21968491.188,0.0,23124760.0,23124729.188,1275340.0,0.0,1275340.0,1156238.0
2016-03-09,22168368.086,2217.062,0.0,22168368.086,-948600.0,-5544.04,-956361.102,0.0
2016-03-10,22168368.086,0.0,0.0,22168368.086,0.0,0.0,0.0,0.0
2016-03-11,21052432.79,2216.909,22163550.0,22160610.29,0.0,-5540.887,-7757.797,1108177.5
2016-03-14,21685297.292,2169.041,0.0,21685297.292,-467720.0,-5423.958,-475312.998,0.0
2016-03-15,21685297.292,0.0,0.0,21685297.292,0.0,0.0,0.0,0.0
2016-03-16,20594397.538,2167.174,21666320.0,21677713.538,0.0,-5416.58,-7583.754,1083316.0
2016-03-17,21311932.538,0.0,22421620.0,22433013.538,755300.0,0.0,755300.0,1121081.0
2016-03-18,21721952.538,0.0,22853220.0,22864613.538,431600.0,0.0,431600.0,1142661.0
2016-03-21,22019217.038,0.0,23166130.0,23177523.538,312910.0,0.0,312910.0,1158306.5
2016-03-22,22131972.538,0.0,23284820.0,23296213.538,118690.0,0.0,118690.0,1164241.0
2016-03-23,22490740.038,0.0,23662470.0,23673863.538,377650.0,0.0,377650.0,1183123.5
2016-03-24,22878187.93,2286.908,0.0,22878187.93,-787670.0,-5718.7,-795675.608,0.0
2016-03-25,22878187.93,0.0,0.0,22878187.93,0.0,0.0,0.0,0.0
2016-03-28,21726362.632,2288.208,22876360.0,22870180.632,0.0,-5719.09,-8007.298,1143818.0
2016-03-29,22001587.132,0.0,23166070.0,23159890.632,289710.0,0.0,289710.0,1158303.5
2016-03-30,22658375.827,2266.682,0.0,22658375.827,-493580.0,-5668.122,-501514.805,0.0
2016-03-31,22658375.827,0.0,0.0,22658375.827,0.0,0.0,0.0,0.0
2016-04-01,21517761.969,2265.935,22653690.0,22650446.469,0.0,-5663.422,-7929.358,1132684.5
2016-04-05,21527575.469,0.0,22664020.0,22660776.469,10330.0,0.0,10330.0,1133201.0
2016-04-06,21409813.469,0.0,22540060.0,22536816.469,-123960.0,0.0,-123960.0,1127003.0
2016-04-07,21498134.969,0.0,22633030.0,22629786.469,92970.0,0.0,92970.0,1131651.5
2016-04-08,21547202.469,0.0,22684680.0,22681436.469,51650.0,0.0,51650.0,1134234.0
2016-04-11,22499111.969,0.0,23686690.0,23683446.469,1002010.0,0.0,1002010.0,1184334.5
2016-04-12,22999600.469,0.0,24213520.0,24210276.469,526830.0,0.0,526830.0,1210676.0
2016-04-13,23087921.969,0.0,24306490.0,24303246.469,92970.0,0.0,92970.0,1215324.5
2016-04-14,23995274.647,2400.092,0.0,23995274.647,-299570.0,-6001.73,-307971.822,0.0
2016-04-15,23995274.647,0.0,0.0,23995274.647,0.0,0.0,0.0,0.0
2016-04-18,22787793.942,2398.773,23981730.0,23986880.442,0.0,-5995.433,-8394.205,1199086.5
2016-04-19,23769229.442,0.0,25014820.0,25019970.442,1033090.0,0.0,1033090.0,1250741.0
2016-04-20,24703022.442,0.0,25997760.0,26002910.442,982940.0,0.0,982940.0,1299888.0
2016-04-21,26208525.442,0.0,27582500.0,27587650.442,1584740.0,0.0,1584740.0,1379125.0
2016-04-22,26264527.1,2626.2,0.0,26264527.1,-1313930.0,-6567.143,-1323123.343,0.0
2016-04-25,26264527.1,0.0,0.0,26264527.1,0.0,0.0,0.0,0.0
2016-04-26,24942581.151,2626.168,26255120.0,26255337.151,0.0,-6563.78,-9189.948,1312756.0
2016-04-27,25691222.794,2569.358,0.0,25691222.794,-555120.0,-6425.0,-564114.358,0.0
2016-04-28,25691222.794,0.0,0.0,25691222.794,0.0,0.0,0.0,0.0
2016-04-29,24398687.302,2567.742,25671000.0,25682237.302,0.0,-6417.75,-8985.492,1283550.0
2016-05-03,24390152.304,2438.135,0.0,24390152.304,-1283550.0,-6096.862,-1292084.998,0.0
2016-05-04,24390152.304,0.0,0.0,24390152.304,0.0,0.0,0.0,0.0
2016-05-05,23162466.85,2437.694,-24383040.0,24381618.85,0.0,-6095.76,-8533.454,1219152.0
2016-05-06,24087864.377,2467.433,0.0,24087864.377,-285120.0,-6167.04,-293754.473,0.0
2016-05-09,24087864.377,0.0,0.0,24087864.377,0.0,0.0,0.0,0.0
2016-05-10,22876047.724,2406.185,-24067870.0,24079441.224,0.0,-6016.968,-8423.153,1203393.5
2016-05-11,22887818.224,0.0,-24056660.0,24090651.224,11210.0,0.0,11210.0,1202833.0
2016-05-12,23735294.224,0.0,-23249540.0,24897771.224,807120.0,0.0,807120.0,1162477.0
2016-05-13,24253196.224,0.0,-22756300.0,25391011.224,493240.0,0.0,493240.0,1137815.0
2016-05-16,25136339.627,2300.867,0.0,25136339.627,-246620.0,-5750.73,-254671.597,0.0
2016-05-17,25136339.627,0.0,0.0,25136339.627,0.0,0.0,0.0,0.0
2016-05-18,23870911.328,2512.637,-25132650.0,25127543.828,0.0,-6283.163,-8795.799,1256632.5
2016-05-19,24025009.328,0.0,-24985890.0,25274303.828,146760.0,0.0,146760.0,1249294.5
2016-05-20,23781020.828,0.0,-25218260.0,25041933.828,-232370.0,0.0,-232370.0,1260913.0
2016-05-23,25257793.328,0.0,-23811810.0,26448383.828,1406450.0,0.0,1406450.0,1190590.5
2016-05-24,25116536.828,0.0,-23946340.0,26313853.828,-134530.0,0.0,-134530.0,1197317.0
2016-05-25,25655879.828,0.0,-23432680.0,26827513.828,513660.0,0.0,513660.0,1171634.0
2016-05-26,26366643.414,2389.116,0.0,26366643.414,-452510.0,-5971.298,-460870.414,0.0
2016-05-27,26366643.414,0.0,0.0,26366643.414,0.0,0.0,0.0,0.0
2016-05-30,25040042.413,2634.101,-26347600.0,26357422.413,0.0,-6586.9,-9221.001,1317380.0
2016-05-31,25206866.413,0.0,-26188720.0,26516302.413,158880.0,0.0,158880.0,1309436.0
2016-06-01,25526612.413,0.0,-25884200.0,26820822.413,304520.0,0.0,304520.0,1294210.0
2016-06-02,25540514.413,0.0,-25870960.0,26834062.413,13240.0,0.0,13240.0,1293548.0
2016-06-03,26374689.363,2632.77,0.0,26374689.363,-450160.0,-6580.28,-459373.05,0.0
2016-06-06,26374689.363,0.0,0.0,26374689.363,0.0,0.0,0.0,0.0
2016-06-07,25047607.209,2636.372,26357130.0,26365463.709,0.0,-6589.282,-9225.654,1317856.5
2016-06-08,25312828.209,0.0,26636310.0,26644643.709,279180.0,0.0,279180.0,1331815.5
2016-06-13,26168768.709,0.0,27537300.0,27545633.709,900990.0,0.0,900990.0,1376865.0
2016-06-14,26292811.578,2628.711,0.0,26292811.578,-1243620.0,-6573.42,-1252822.131,0.0
2016-06-15,26292811.578,0.0,0.0,26292811.578,0.0,0.0,0.0,0.0
2016-06-16,24969734.768,2628.415,26277580.0,26283613.768,0.0,-6569.395,-9197.81,1313879.0
2016-06-17,24969734.768,0.0,26277580.0,26283613.768,0.0,0.0,0.0,1313879.0
2016-06-20,24825296.768,0.0,26125540.0,26131573.768,-152040.0,0.0,-152040.0,1306277.0
2016-06-21,25066026.768,0.0,26378940.0,26384973.768,253400.0,0.0,253400.0,1318947.0
2016-06-22,25800253.268,0.0,27151810.0,27157843.768,772870.0,0.0,772870.0,1357590.5
2016-06-23,25776180.268,0.0,27126470.0,27132503.768,-25340.0,0.0,-25340.0,1356323.5
2016-06-24,25595632.768,0.0,26936420.0,26942453.768,-190050.0,0.0,-190050.0,1346821.0
2016-06-27,27304815.768,0.0,28735560.0,28741593.768,1799140.0,0.0,1799140.0,1436778.0
2016-06-28,27268706.268,0.0,28697550.0,28703583.768,-38010.0,0.0,-38010.0,1434877.5
2016-06-29,28389566.763,2838.637,0.0,28389566.763,-304080.0,-7098.367,-314017.005,0.0
2016-06-30,28389566.763,0.0,0.0,28389566.763,0.0,0.0,0.0,0.0
2016-07-01,26960838.482,2838.301,28375920.0,28379634.482,0.0,-7093.98,-9932.281,1418796.0
2016-07-04,27821538.482,0.0,29281920.0,29285634.482,906000.0,0.0,906000.0,1464096.0
2016-07-05,27569066.482,0.0,29016160.0,29019874.482,-265760.0,0.0,-265760.0,1450808.0
2016-07-06,27293642.482,0.0,28726240.0,28729954.482,-289920.0,0.0,-289920.0,1436312.0
2016-07-07,27396926.482,0.0,28834960.0,28838674.482,108720.0,0.0,108720.0,1441748.0
2016-07-08,28062534.482,0.0,29535600.0,29539314.482,700640.0,0.0,700640.0,1476780.0
2016-07-11,27890394.482,0.0,29354400.0,29358114.482,-181200.0,0.0,-181200.0,1467720.0
2016-07-12,29359322.482,0.0,30900640.0,30904354.482,1546240.0,0.0,1546240.0,1545032.0
2016-07-13,30386357.594,3038.568,0.0,30386357.594,-507360.0,-7598.32,-517996.888,0.0
2016-07-14,30386357.594,0.0,0.0,30386357.594,0.0,0.0,0.0,0.0
2016-07-15,28856998.745,3038.213,30374540.0,30375725.745,0.0,-7593.635,-10631.848,1518727.0
2016-07-18,26972863.745,0.0,28391240.0,28392425.745,-1983300.0,0.0,-1983300.0,1419562.0
2016-07-19,27601462.957,2760.304,0.0,27601462.957,-781300.0,-6902.485,-790962.789,0.0
2016-07-20,27601462.957,0.0,0.0,27601462.957,0.0,0.0,0.0,0.0
2016-07-21,26212911.981,2758.485,27577960.0,27591809.981,0.0,-6894.49,-9652.975,1378898.0
2016-07-22,26592644.811,2658.145,0.0,26592644.811,-989860.0,-6647.025,-999165.17,0.0
2016-07-25,26592644.811,0.0,0.0,26592644.811,0.0,0.0,0.0,0.0
2016-07-26,25254673.275,2656.679,-26573430.0,26583344.775,0.0,-6643.358,-9300.036,1328671.5
2016-07-27,26138260.929,2701.581,0.0,26138260.929,-435630.0,-6752.265,-445083.846,0.0
2016-07-28,26138260.929,0.0,0.0,26138260.929,0.0,0.0,0.0,0.0
2016-07-29,24823020.896,2611.543,-26121960.0,26129118.896,0.0,-6530.49,-9142.033,1306098.0
2016-08-01,25220770.923,2702.761,0.0,25220770.923,-898890.0,-6755.213,-908347.973,0.0
2016-08-02,25220770.923,0.0,0.0,25220770.923,0.0,0.0,0.0,0.0
2016-08-03,23950958.397,2522.6,25219700.0,25211943.397,0.0,-6304.925,-8827.525,1260985.0
2016-08-04,24758872.661,2476.911,0.0,24758872.661,-444400.0,-6193.825,-453070.736,0.0
2016-08-05,24758872.661,0.0,0.0,24758872.661,0.0,0.0,0.0,0.0
2016-08-08,23513191.392,2474.662,24740430.0,24750212.892,0.0,-6185.107,-8659.769,1237021.5
2016-08-09,23350912.392,0.0,24569610.0,24579392.892,-170820.0,0.0,-170820.0,1228480.5
2016-08-10,23332881.392,0.0,24550630.0,24560412.892,-18980.0,0.0,-18980.0,1227531.5
2016-08-11,23395989.892,0.0,24617060.0,24626842.892,66430.0,0.0,66430.0,1230853.0
2016-08-12,23242726.392,0.0,24455730.0,24465512.892,-161330.0,0.0,-161330.0,1222786.5
2016-08-15,23188633.392,0.0,24398790.0,24408572.892,-56940.0,0.0,-56940.0,1219939.5
2016-08-16,23882826.892,0.0,25129520.0,25139302.892,730730.0,0.0,730730.0,1256476.0
2016-08-17,24570794.143,2456.347,0.0,24570794.143,-559910.0,-6142.402,-568508.749,0.0
2016-08-18,24570794.143,0.0,0.0,24570794.143,0.0,0.0,0.0,0.0
2016-08-19,23333885.863,2457.233,24566190.0,24562195.363,0.0,-6141.547,-8598.781,1228309.5
2016-08-22,23206604.863,0.0,24432210.0,24428215.363,-133980.0,0.0,-133980.0,1221610.5
2016-08-23,23597539.363,0.0,24843720.0,24839725.363,411510.0,0.0,411510.0,1242186.0
2016-08-24,23533898.863,0.0,24776730.0,24772735.363,-66990.0,0.0,-66990.0,1238836.5
2016-08-25,23333885.863,0.0,24566190.0,24562195.363,-210540.0,0.0,-210540.0,1228309.5
2016-08-26,23931765.512,2393.815,0.0,23931765.512,-622050.0,-5986.035,-630429.85,0.0
2016-08-29,23931765.512,0.0,0.0,23931765.512,0.0,0.0,0.0,0.0
2016-08-30,22726922.834,2392.338,-23929360.0,23923390.834,0.0,-5982.34,-8374.678,1196468.0
2016-08-31,23038142.834,0.0,-23632960.0,24219790.834,296400.0,0.0,296400.0,1181648.0
2016-09-01,22934402.834,0.0,-23731760.0,24120990.834,-98800.0,0.0,-98800.0,1186588.0
2016-09-02,22892906.834,0.0,-23771280.0,24081470.834,-39520.0,0.0,-39520.0,1188564.0
2016-09-05,23776646.545,2407.37,0.0,23776646.545,-296400.0,-6016.92,-304824.29,0.0
2016-09-06,23776646.545,0.0,0.0,23776646.545,0.0,0.0,0.0,0.0
2016-09-07,22580325.097,2375.418,-23760120.0,23768331.097,0.0,-5940.03,-8315.448,1188006.0
2016-09-08,22537569.097,0.0,-23800840.0,23727611.097,-40720.0,0.0,-40720.0,1190042.0
2016-09-09,22484124.097,0.0,-23851740.0,23676711.097,-50900.0,0.0,-50900.0,1192587.0
2016-09-12,23189598.097,0.0,-23179860.0,24348591.097,671880.0,0.0,671880.0,1158993.0
2016-09-13,23414067.097,0.0,-22966080.0,24562371.097,213780.0,0.0,213780.0,1148304.0
2016-09-14,23478201.097,0.0,-22905000.0,24623451.097,61080.0,0.0,61080.0,1145250.0
2016-09-19,23595780.097,0.0,-22793020.0,24735431.097,111980.0,0.0,111980.0,1139651.0
2016-09-20,24472863.888,2305.328,0.0,24472863.888,-254500.0,-5761.88,-262567.208,0.0
2016-09-21,24472863.888,0.0,0.0,24472863.888,0.0,0.0,0.0,0.0
2016-09-22,23241081.96,2445.828,-24464400.0,24464301.96,0.0,-6116.1,-8561.928,1223220.0
2016-09-23,24144459.891,2478.176,0.0,24144459.891,-311170.0,-6193.893,-319842.069,0.0
2016-09-26,24144459.891,0.0,0.0,24144459.891,0.0,0.0,0.0,0.0
2016-09-27,22929048.754,2413.323,-24139260.0,24136011.754,0.0,-6034.815,-8448.138,1206963.0
2016-09-28,22795236.754,0.0,-24266700.0,24008571.754,-127440.0,0.0,-127440.0,1213335.0
2016-09-29,22929048.754,0.0,-24139260.0,24136011.754,127440.0,0.0,127440.0,1206963.0
2016-09-30,23152068.754,0.0,-23926860.0,24348411.754,212400.0,0.0,212400.0,1196343.0
2016-10-10,22962501.754,0.0,-24107400.0,24167871.754,-180540.0,0.0,-180540.0,1205370.0
2016-10-11,23426397.07,2484.639,0.0,23426397.07,-732780.0,-6210.045,-741474.684,0.0
2016-10-12,23426397.07,0.0,0.0,23426397.07,0.0,0.0,0.0,0.0
2016-10-13,22247083.679,2342.816,23422300.0,23418198.679,0.0,-5855.575,-8198.391,1171115.0
2016-10-14,22672446.179,0.0,23870050.0,23865948.679,447750.0,0.0,447750.0,1193502.5
2016-10-17,22974926.179,0.0,24188450.0,24184348.679,318400.0,0.0,318400.0,1209422.5
2016-10-18,23069451.179,0.0,24287950.0,24283848.679,99500.0,0.0,99500.0,1214397.5
2016-10-19,23003283.679,0.0,24218300.0,24214198.679,-69650.0,0.0,-69650.0,1210915.0
2016-10-20,23494813.679,0.0,24735700.0,24731598.679,517400.0,0.0,517400.0,1236785.0
2016-10-21,23485361.179,0.0,24725750.0,24721648.679,-9950.0,0.0,-9950.0,1236287.5
2016-10-24,23542076.179,0.0,24785450.0,24781348.679,59700.0,0.0,59700.0,1239272.5
2016-10-25,24279371.179,0.0,25561550.0,25557448.679,776100.0,0.0,776100.0,1278077.5
2016-10-26,25200374.654,2520.7,0.0,25200374.654,-348250.0,-6303.325,-357074.025,0.0
2016-10-27,25200374.654,0.0,0.0,25200374.654,0.0,0.0,0.0,0.0
2016-10-28,23932498.591,2518.754,25181240.0,25191560.591,0.0,-6295.31,-8814.064,1259062.0
2016-10-31,24043420.591,0.0,25298000.0,25308320.591,116760.0,0.0,116760.0,1264900.0
2016-11-01,24163586.091,0.0,25424490.0,25434810.591,126490.0,0.0,126490.0,1271224.5
2016-11-02,24135855.591,0.0,25395300.0,25405620.591,-29190.0,0.0,-29190.0,1269765.0
2016-11-03,24884579.091,0.0,26183430.0,26193750.591,788130.0,0.0,788130.0,1309171.5
2016-11-04,25115666.591,0.0,26426680.0,26437000.591,243250.0,0.0,243250.0,1321334.0
2016-11-07,26714792.091,0.0,28109970.0,28120290.591,1683290.0,0.0,1683290.0,1405498.5
2016-11-08,27594943.283,2758.738,0.0,27594943.283,-515690.0,-6898.57,-525347.308,0.0
2016-11-09,27594943.283,0.0,0.0,27594943.283,0.0,0.0,0.0,0.0
2016-11-10,26206792.59,2757.69,27570010.0,27585293.09,0.0,-6892.503,-9650.193,1378500.5
2016-11-11,27425614.09,0.0,28852980.0,28868263.09,1282970.0,0.0,1282970.0,1442649.0
2016-11-14,27188119.947,2717.555,0.0,27188119.947,-1670630.0,-6795.587,-1680143.143,0.0
2016-11-15,27188119.947,0.0,0.0,27188119.947,0.0,0.0,0.0,0.0
2016-11-16,25819888.228,2718.119,27174400.0,27178608.228,0.0,-6793.6,-9511.719,1358720.0
2016-11-17,25801553.228,0.0,27155100.0,27159308.228,-19300.0,0.0,-19300.0,1357755.0
2016-11-18,26744646.466,2674.311,0.0,26744646.466,-405300.0,-6687.45,-414661.761,0.0
2016-11-21,26744646.466,0.0,0.0,26744646.466,0.0,0.0,0.0,0.0
2016-11-22,26744646.466,0.0,0.0,26744646.466,0.0,0.0,0.0,0.0
2016-11-23,25398604.003,2674.038,26733700.0,26735289.003,0.0,-6683.425,-9357.463,1336685.0
2016-11-24,25372811.503,0.0,26706550.0,26708139.003,-27150.0,0.0,-27150.0,1335327.5
2016-11-25,27118104.003,0.0,28543700.0,28545289.003,1837150.0,0.0,1837150.0,1427185.0
2016-11-28,22801416.871,5900.633,30154600.0,28832336.871,307700.0,-14751.5,287047.867,6030920.0
2016-11-29,26379138.678,2770.417,0.0,26379138.678,-2443500.0,-6927.775,-2453198.192,0.0
2016-11-30,26379138.678,0.0,0.0,26379138.678,0.0,0.0,0.0,0.0
2016-12-01,21098615.248,2636.308,26356490.0,26369913.248,0.0,-6589.123,-9225.43,5271298.0
2016-12-02,25856395.687,2584.556,0.0,25856395.687,-504470.0,-6463.005,-513517.561,0.0
2016-12-05,25856395.687,0.0,0.0,25856395.687,0.0,0.0,0.0,0.0
2016-12-06,20680851.663,2583.897,25832510.0,25847353.663,0.0,-6458.128,-9042.024,5166502.0
2016-12-07,21740811.663,0.0,27157460.0,27172303.663,1324950.0,0.0,1324950.0,5431492.0
2016-12-08,21817899.663,0.0,27253820.0,27268663.663,96360.0,0.0,96360.0,5450764.0
2016-12-09,26865793.212,2685.363,0.0,26865793.212,-393470.0,-6715.088,-402870.451,0.0
2016-12-12,26865793.212,0.0,0.0,26865793.212,0.0,0.0,0.0,0.0
2016-12-13,21486735.636,2685.501,26848300.0,26856395.636,0.0,-6712.075,-9397.576,5369660.0
2016-12-14,25851547.907,2584.604,0.0,25851547.907,-995800.0,-6463.125,-1004847.729,0.0
2016-12-15,25851547.907,0.0,0.0,25851547.907,0.0,0.0,0.0,0.0
2016-12-16,20672489.743,2585.651,25850050.0,25842499.743,0.0,-6462.512,-9048.164,5170010.0
2016-12-19,24876088.043,2488.613,0.0,24876088.043,-957700.0,-6223.087,-966411.7,0.0
2016-12-20,24876088.043,0.0,0.0,24876088.043,0.0,0.0,0.0,0.0
2016-12-21,19898400.928,2483.875,-24844960.0,24867392.928,0.0,-6211.24,-8695.115,4968992.0
2016-12-22,21243744.928,0.0,-23723840.0,25988512.928,1121120.0,0.0,1121120.0,4744768.0
2016-12-23,21638880.928,0.0,-23394560.0,26317792.928,329280.0,0.0,329280.0,4678912.0
2016-12-26,22222176.928,0.0,-22908480.0,26803872.928,486080.0,0.0,486080.0,4581696.0
2016-12-27,26137063.875,2357.293,0.0,26137063.875,-658560.0,-5891.76,-666809.053,0.0
2016-12-28,26137063.875,0.0,0.0,26137063.875,0.0,0.0,0.0,0.0
2016-12-29,20902880.708,2611.867,-26125200.0,26127920.708,0.0,-6531.3,-9143.167,5225040.0
2016-12-30,21805580.708,0.0,-25372950.0,26880170.708,752250.0,0.0,752250.0,5074590.0
